loan_amount,annual_income,employment_length_years,credit_history_years,debt_to_income,revolving_utilization,num_delinquencies,num_credit_lines,inquiries_last_6m,fico_score,open_credit_cards,public_records,loan_purpose,home_ownership,state,age,months_since_last_delinquency,annual_installment,loan_term_months,num_dependents,utilization_ratio,bankruptcies,mortgage_accounts,verification_status,default
27273,164704,12,14,0.34618054132904136,0.21525744865063745,1,10,5,668,3,4,business,RENT,OH,68,37,12429,60,1,0.29233544296299796,2,1,not_verified,0
29504,165998,38,28,0.21234844196216363,0.9225654483481962,1,5,2,326,2,3,wedding,RENT,PA,65,19,11712,36,4,0.177327884696313,2,2,not_verified,0
15760,199704,19,7,0.3583314267920451,0.9296129810722008,1,7,6,496,1,2,medical,OWN,IL,20,55,13349,36,3,0.8522928399855697,2,1,not_verified,1
39302,36391,35,24,0.5335956024802672,0.1715262696483194,0,9,8,797,3,3,education,MORTGAGE,OH,39,102,934,60,0,0.13082975182131296,0,4,not_verified,0
6286,155306,35,1,0.05310055916150519,0.4663942767596243,0,8,0,798,9,4,business,OWN,NY,42,55,7460,60,1,0.17894445722180352,0,4,verified,0
2613,42268,25,22,0.19521666927725567,0.1420372925113097,0,19,7,682,13,0,car,RENT,MI,26,90,3835,60,0,0.36569235666765654,0,4,verified,0
46540,109902,23,20,0.5426657008878792,0.7418367334893178,0,11,5,316,10,3,education,MORTGAGE,PA,37,14,4989,60,4,0.7052741171610938,1,0,verified,0
23963,176341,14,4,0.37591581353223796,0.3547152823092299,0,11,9,751,9,2,medical,MORTGAGE,GA,23,102,7808,60,2,0.061687692863037324,1,0,verified,1
33430,177436,39,28,0.0925694788979448,0.08042596313299477,1,23,8,370,2,2,business,OWN,TX,69,97,13724,36,2,0.15393361578690934,0,3,verified,0
39419,174864,34,16,0.14520511955394777,0.37720140288036574,0,14,5,534,10,1,education,RENT,GA,45,71,6430,60,3,0.36260862628500157,2,0,verified,1
4552,32542,19,10,0.30471388881110417,0.8304595681496159,1,10,6,564,5,3,car,RENT,FL,57,40,3039,60,1,0.17005812825914846,0,1,not_verified,1
45638,147429,22,18,0.4096702311290579,0.5088198651307622,0,18,3,662,2,1,business,RENT,PA,34,83,6121,36,4,0.39039162287981366,1,1,verified,1
24622,152760,20,28,0.3665925326442534,0.6140032157108912,1,17,4,653,14,3,medical,OWN,CA,53,43,7333,60,2,0.25905572503519025,0,3,verified,0
49829,125597,15,20,0.31509970188640446,0.31911396752819166,0,14,8,364,9,1,wedding,MORTGAGE,GA,49,0,1932,60,2,0.19560660073464375,2,4,verified,0
5996,145641,33,1,0.38461411033400744,0.49761601747282247,0,14,1,321,14,3,home,RENT,CA,56,97,1179,60,0,0.5801495152270069,1,2,not_verified,0
35232,34589,3,22,0.26051157550485915,0.7379936396800347,1,1,3,837,6,0,medical,RENT,NY,27,104,9817,36,4,0.918635180936877,2,4,verified,0
40050,145610,7,21,0.43122037659168977,0.19900009432967425,0,13,2,609,12,0,home,RENT,GA,42,31,14312,36,3,0.961839490383802,2,1,not_verified,0
40013,21365,17,4,0.4699879558298823,0.17287605915277204,0,4,8,747,14,3,education,RENT,NY,49,57,9429,36,3,0.6248285627066952,1,0,verified,0
40379,92067,22,16,0.254239817625485,0.6556469893626562,0,20,7,431,3,2,education,RENT,CA,44,37,13877,60,2,0.6765878390625558,2,1,verified,1
32002,93705,17,8,0.4274771186811047,0.6135289926172569,0,24,2,757,14,2,business,RENT,IL,28,36,9391,60,0,0.18689610141708013,1,0,verified,0
36868,189794,36,17,0.4474919720451554,0.6433109195277136,1,4,9,775,2,3,car,RENT,NC,24,114,2367,36,4,0.5770885491037674,1,4,verified,0
5113,46353,15,18,0.44257980921191176,0.854260310690431,0,3,9,721,3,2,business,OWN,NC,45,58,7005,60,3,0.701377206064015,2,4,not_verified,0
27532,149275,25,1,0.48909674565387057,0.9388197426318893,0,3,2,465,2,4,medical,OWN,NC,39,20,3971,60,0,0.5555927220168255,0,0,not_verified,0
37861,36758,25,24,0.48199614609845215,0.8921732340966746,1,1,4,813,9,1,home,OWN,IL,46,37,10324,60,4,0.4426562927870512,1,1,not_verified,0
9124,171389,17,17,0.4565652390191501,0.2959598657088055,1,4,8,780,2,0,car,MORTGAGE,CA,68,51,3493,60,2,0.8380921447262066,2,4,verified,0
22235,99316,34,29,0.19255848606377818,0.3626025793272776,0,14,1,657,8,4,car,OWN,GA,69,93,10289,60,2,0.9189764622372629,2,3,verified,1
26262,70565,19,7,0.43586146521835845,0.38403565174981347,0,23,4,458,6,1,medical,RENT,TX,55,53,13049,36,2,0.4337047939488634,2,2,verified,1
43996,78892,19,22,0.5377155077941517,0.015372342503630843,0,11,7,315,6,4,business,RENT,OH,53,23,5828,60,1,0.4093338393670082,2,0,verified,0
4579,173312,31,13,0.40520686277638146,0.9603799473424611,0,12,7,444,10,3,business,MORTGAGE,IL,47,48,11588,60,0,0.0433661507125479,0,3,verified,1
26619,83766,10,14,0.31443705084543777,0.09498811427028464,1,4,2,394,4,2,business,OWN,CA,38,22,1166,36,0,0.24133266995786584,2,3,verified,0
22829,76368,12,28,0.184375854496537,0.033311375944051425,1,8,0,818,13,1,car,OWN,MI,39,117,9449,36,0,0.1284110378014014,2,0,verified,0
10571,52481,33,29,0.19487450647924162,0.39707161411047975,1,13,9,351,4,3,home,OWN,CA,69,104,2393,60,2,0.08417150741593415,1,4,not_verified,0
21912,133536,12,11,0.23582553078994112,0.6646549302171054,0,7,1,516,3,1,home,RENT,OH,34,4,4227,60,2,0.33653268368316536,1,4,not_verified,1
41334,25043,27,15,0.48196784190809167,0.578681862215901,2,6,2,455,3,3,home,OWN,IL,40,107,3627,36,3,0.8708621667418789,1,1,verified,0
43001,140751,6,26,0.20537148740745426,0.7156677359497353,0,16,0,685,5,0,car,RENT,CA,27,36,4393,60,1,0.8044131838438484,0,2,not_verified,1
35341,71279,32,11,0.5099804738575928,0.8779790764535818,0,2,9,628,14,0,wedding,RENT,IL,19,3,2085,60,2,0.7312969243898636,1,3,verified,0
13663,31782,21,26,0.09764044610354027,0.2188268654510248,0,6,6,632,1,0,medical,RENT,TX,27,89,5919,36,2,0.26484703147268596,2,1,verified,0
23104,37103,26,14,0.12760269037683533,0.4390764179386488,0,14,3,576,5,1,business,MORTGAGE,IL,20,18,8128,36,1,0.41480782861243415,0,2,verified,0
43323,150174,30,5,0.3689956354307462,0.025153794190290735,0,12,3,447,12,1,home,MORTGAGE,PA,68,118,2149,60,2,0.29548401062574114,2,3,verified,1
49277,183504,39,18,0.07757048010894288,0.3794938583592069,1,7,4,429,10,2,wedding,OWN,PA,34,11,6127,36,3,0.3095450892387094,0,4,not_verified,0
42970,197591,5,12,0.23774678426506593,0.5434290583249018,0,6,1,586,7,2,home,MORTGAGE,NC,54,75,14118,60,3,0.6937075105731006,1,0,not_verified,0
46771,79053,39,1,0.1946785470405401,0.3927689578084457,1,21,9,804,5,4,education,MORTGAGE,MI,52,6,6914,60,0,0.5373846201895902,1,1,verified,0
18640,155373,28,2,0.2723479492033109,0.007382217629910537,0,11,5,359,12,1,home,OWN,CA,63,32,9628,36,4,0.8815331045919148,0,4,not_verified,0
18511,128142,29,29,0.2463356059888319,0.7937981839941671,0,22,4,347,14,4,business,OWN,MI,65,33,3547,36,4,0.04660881715855503,2,4,not_verified,0
33699,171449,22,27,0.5221285788429593,0.9674391506544041,0,21,0,494,8,1,medical,RENT,PA,56,8,6103,36,3,0.22862367186352794,0,4,not_verified,0
45654,37427,34,3,0.30809961257773055,0.9696383661135975,0,18,1,818,11,4,car,RENT,TX,26,2,4650,60,3,0.41029259477311064,2,1,not_verified,0
29892,41368,31,29,0.1833977885226373,0.3128704356285431,1,6,4,537,11,3,education,RENT,OH,25,7,14622,36,1,0.6909545138482374,0,0,not_verified,1
2049,54674,4,5,0.3451451953226159,0.1019275020286805,1,4,5,643,0,0,medical,OWN,FL,68,71,1527,36,0,0.7866537264818658,2,4,not_verified,0
38951,40963,2,18,0.49769365357219186,0.007557873136272764,0,6,2,375,10,1,medical,RENT,OH,62,33,10547,36,0,0.23186591903894727,1,3,not_verified,1
3301,183996,38,7,0.3528510888693039,0.2361769655958995,1,1,4,841,9,0,education,OWN,GA,42,55,6482,60,1,0.7346420182088167,0,1,not_verified,0
30497,56245,14,16,0.48380481047409196,0.0130969357807591,0,12,7,584,8,2,education,RENT,PA,28,63,11825,60,1,0.30072329862437075,2,3,verified,0
46065,162962,1,20,0.2325291042562136,0.9642958181246122,1,24,0,432,0,4,medical,OWN,MI,35,31,13922,60,2,0.4235952509941009,1,4,not_verified,0
45120,86579,30,2,0.32258307443001344,0.948505491100494,0,2,5,317,9,1,home,RENT,CA,29,23,732,36,4,0.9965043881305546,2,0,verified,0
32149,144327,32,17,0.5474443112486617,0.7898089264833373,1,12,6,656,6,4,car,OWN,FL,64,111,2968,36,0,0.14000677261122974,2,4,not_verified,0
43130,79411,32,21,0.5936858484013545,0.9870028495677837,0,18,2,319,6,4,medical,RENT,NY,42,51,3773,36,3,0.4935875482531774,0,1,verified,0
36966,68093,13,29,0.3800040878052054,0.6339199679310255,1,16,6,503,4,1,medical,OWN,IL,69,14,3529,60,1,0.7187058696641009,0,3,verified,0
44705,104336,29,20,0.15466531988711105,0.1332977782066267,1,22,2,719,4,3,medical,MORTGAGE,OH,26,29,13284,60,4,0.9609135497181718,1,1,not_verified,0
47698,141435,33,26,0.054416382914816444,0.8118884586345887,0,14,4,502,14,4,wedding,OWN,GA,62,107,7474,36,4,0.6425884502062059,0,3,not_verified,1
43501,122153,28,7,0.21355907450015071,0.6749314538664768,1,18,7,356,14,0,wedding,OWN,CA,51,105,9793,36,2,0.03679268643333278,0,0,verified,1
25889,106923,7,18,0.27515662352350523,0.49465385747052437,0,6,2,823,6,1,home,MORTGAGE,NC,29,41,5217,36,2,0.5397064061943067,1,2,verified,1
3695,111263,12,17,0.14477990268096486,0.16179784155590193,0,22,4,833,11,0,education,OWN,TX,67,79,7274,36,0,0.5630427771646921,1,1,not_verified,0
7645,38385,15,16,0.2565224966595029,0.5020413673630671,0,5,8,721,14,4,wedding,OWN,IL,52,48,6111,60,3,0.05251543199500941,0,1,not_verified,0
26105,56015,24,25,0.09505555662206062,0.09542316100754633,1,20,5,471,2,4,business,OWN,NC,18,33,4474,36,2,0.19780916759354195,2,3,not_verified,0
9149,58558,39,2,0.12834040591592727,0.16314743645087892,0,19,1,634,4,4,car,MORTGAGE,NC,41,85,3108,36,0,0.7532664501521132,1,2,verified,1
16032,71275,32,23,0.5386014445085798,0.20505176244101753,0,4,4,542,12,0,business,MORTGAGE,GA,64,51,7917,36,4,0.4873658027589314,2,2,not_verified,0
23243,139730,38,9,0.5875776987482073,0.25844247293603106,0,7,7,383,3,0,education,RENT,TX,62,91,6278,60,0,0.558965172763252,2,2,not_verified,1
46915,54569,2,8,0.4774741388058181,0.7460336598862457,0,2,4,781,9,4,car,RENT,IL,24,55,12972,36,2,0.4822345034626836,2,2,verified,1
44426,85753,12,11,0.10358273969763336,0.15689638951069784,0,10,4,541,10,4,education,MORTGAGE,PA,39,30,1166,36,3,0.9089354254219795,2,1,not_verified,0
11433,38294,37,4,0.4098348203227917,0.40819515735408396,1,1,2,527,12,0,wedding,OWN,OH,65,22,5625,36,1,0.8277946473903608,0,2,not_verified,1
25887,49345,12,24,0.5985363418809216,0.16280436205162996,0,23,5,495,2,3,medical,MORTGAGE,NY,34,74,11839,60,1,0.5639755764700213,0,0,verified,0
18379,142540,25,11,0.1785837894197189,0.7278947233409562,2,16,5,570,8,4,home,MORTGAGE,NY,49,6,14710,36,3,0.6978970196503813,2,2,not_verified,0
7865,138936,33,2,0.10951101328607568,0.7928153814042389,0,1,5,685,0,4,car,OWN,GA,28,53,2121,36,2,0.5967725541079023,1,4,verified,0
14610,156588,10,28,0.25060184433833266,0.47270594213103845,0,17,3,564,9,3,wedding,RENT,IL,57,95,7438,60,1,0.2968928520446169,1,1,not_verified,0
24880,159827,32,4,0.37477228070762086,0.8807684290791502,1,16,8,604,13,1,home,RENT,NY,19,107,8482,60,2,0.43070059349158407,0,3,not_verified,0
11715,37157,20,6,0.19470988946285264,0.811828606767817,1,9,8,342,3,2,business,MORTGAGE,NY,53,9,7081,60,1,0.4030599881773953,2,2,verified,0
3631,124443,22,22,0.02181789047936293,0.5381369381834976,0,4,3,464,11,3,medical,MORTGAGE,NY,29,95,11545,60,3,0.4547085606238622,2,2,verified,0
34031,149273,39,15,0.541014613179031,0.19755754677884863,1,2,5,621,11,4,business,RENT,GA,67,95,4814,60,4,0.7357014666369177,0,1,not_verified,0
41452,175305,20,16,0.5032405600105174,0.02791773428163491,0,13,0,518,5,2,medical,OWN,GA,19,52,3406,60,4,0.4551371501744339,1,1,not_verified,0
14830,177270,38,12,0.21127628031169648,0.7831502053154977,1,23,5,789,5,3,business,MORTGAGE,NC,59,114,5821,36,0,0.6810721311021702,0,2,not_verified,0
25596,29910,17,13,0.5327505908565024,0.43257402605497575,1,3,6,431,10,0,education,RENT,MI,69,17,3103,36,4,0.9122424057832264,0,2,not_verified,0
44484,23301,10,10,0.40005612447451533,0.4354271237771361,0,8,0,358,3,1,education,RENT,CA,52,5,11547,60,3,0.1187057721843442,1,1,verified,1
30220,176087,16,27,0.13350676444557175,0.614157587866079,0,13,3,321,0,3,wedding,MORTGAGE,CA,52,17,4737,60,0,0.7117885848987795,2,2,verified,0
26772,186185,0,14,0.12908856112198122,0.8002311111245226,0,13,4,490,5,1,wedding,MORTGAGE,FL,64,8,14273,36,2,0.7343525602969707,2,3,not_verified,0
38811,173963,2,28,0.329915253099538,0.2800933762221869,0,6,4,340,2,2,car,OWN,NY,24,98,1779,60,4,0.11597032598760237,2,0,verified,0
6116,107756,4,2,0.22129929129910966,0.3724702790098037,1,14,4,560,1,1,wedding,RENT,OH,61,94,14224,60,0,0.5871572970109935,2,4,not_verified,0
17303,41737,23,15,0.34739213756190473,0.8788635256787752,1,10,6,678,11,0,wedding,OWN,IL,39,69,9841,36,2,0.3589155490361928,2,4,verified,0
20517,79627,38,15,0.11509565186850547,0.05191304788092799,1,15,4,436,4,3,business,OWN,OH,28,60,513,60,4,0.2510939589926452,2,3,not_verified,0
2636,57646,31,2,0.5377923166715608,0.8594001892914368,1,6,2,585,3,1,education,MORTGAGE,TX,41,62,3251,60,1,0.8100072569969714,1,0,verified,0
42590,90335,17,22,0.12225787982750715,0.5249103572869969,1,15,9,428,0,3,medical,RENT,NY,48,78,11489,60,0,0.9631432145995908,0,3,not_verified,1
27802,47152,39,14,0.5228730880721457,0.7294352410736978,0,16,1,438,7,1,medical,RENT,NY,65,105,3461,60,1,0.5260191698439018,2,3,not_verified,1
8811,116664,19,22,0.5855211156104214,0.9132298022440454,0,8,1,534,14,1,home,MORTGAGE,GA,23,26,5667,60,0,0.938704501764497,0,0,not_verified,0
16223,124072,1,12,0.08117266642394963,0.9361747123107012,0,7,3,379,2,4,business,RENT,FL,32,67,1071,36,4,0.45410827217797745,0,3,verified,1
11581,122378,7,13,0.05516884077384211,0.7744273487690898,0,1,1,550,8,2,home,RENT,NY,53,44,3580,60,1,0.2970849865768689,2,0,verified,0
21919,109384,1,9,0.394159555616534,0.32372658724771186,0,8,0,571,12,3,wedding,MORTGAGE,NY,38,11,653,60,0,0.06416727661346822,2,1,verified,1
18482,40321,17,5,0.1156397952040154,0.8338690371530365,1,16,0,449,1,0,wedding,RENT,MI,66,44,3936,60,3,0.7040930194786899,0,4,verified,0
3604,160649,9,25,0.39527218849187645,0.5261177117416451,1,8,4,513,14,2,business,RENT,MI,43,62,3042,36,4,0.6990979956430026,1,1,not_verified,1
1207,152757,2,9,0.40358719787990677,0.4353338766802405,2,15,5,444,9,2,home,OWN,FL,51,67,12636,60,0,0.06251626247866027,1,0,not_verified,0
29390,49368,1,20,0.1489735587794412,0.04445134066694423,1,13,3,359,3,1,medical,RENT,OH,42,72,14898,60,3,0.32613468802809176,1,0,verified,1
9463,133141,33,26,0.5093406495384613,0.581819188630423,1,22,3,425,11,4,education,OWN,CA,54,75,6659,36,0,0.7974383671933111,1,1,not_verified,0
37446,156392,5,15,0.39688128501276115,0.5204398190067203,0,3,3,823,9,2,wedding,MORTGAGE,MI,54,43,8096,36,0,0.4945908246095677,0,1,verified,0
25990,143795,20,24,0.12198740311856794,0.26706116791070245,0,8,2,806,14,2,business,RENT,NY,49,97,12519,36,3,0.5471363018070041,0,0,not_verified,0
37236,150180,15,14,0.19855377312029512,0.1160547361409825,0,6,0,729,11,1,business,OWN,NC,43,30,5794,60,2,0.8006800871407135,1,4,verified,0
13671,61776,15,26,0.294751437597737,0.3867365585024002,0,2,7,555,3,4,car,RENT,OH,30,64,13662,60,3,0.29231436001789557,2,4,not_verified,0
10476,146515,1,9,0.310191475224298,0.4198740832820481,0,6,9,775,12,2,business,OWN,NC,34,52,2021,36,0,0.17782046947844277,2,2,not_verified,0
5986,105249,15,25,0.4278786359029633,0.9466449454613837,0,6,9,790,1,0,car,OWN,MI,36,108,5460,60,3,0.7899578012662946,0,1,verified,0
43622,36696,31,19,0.37529879134730726,0.734601848366423,1,17,6,576,4,3,medical,OWN,PA,43,2,12508,60,0,0.89139038647944,1,2,verified,1
29590,30699,37,1,0.41002553247567625,0.9700580995105165,1,16,2,302,11,2,education,RENT,TX,24,95,843,36,1,0.45101596485302753,0,1,not_verified,1
16526,138710,15,6,0.32667689151252804,0.33587254869431415,0,20,2,339,7,1,medical,MORTGAGE,OH,42,61,794,36,0,0.13470685965380558,0,4,not_verified,0
43001,30897,7,6,0.09160248636262981,0.9358024769216223,0,10,2,343,11,0,car,OWN,GA,23,115,8588,60,0,0.08361231046747164,1,2,verified,1
7803,46980,26,10,0.40021030113309547,0.9863517368684707,1,19,2,663,14,3,home,OWN,MI,20,52,3690,60,1,0.9093944954818938,0,0,not_verified,1
12905,134238,3,4,0.2886593492095276,0.970952249146157,0,3,8,685,13,0,medical,OWN,CA,38,28,4408,60,4,0.9281831783794844,2,1,verified,1
3461,113671,31,28,0.24272717866718332,0.1996344248153964,0,14,2,769,6,3,education,OWN,CA,35,95,14646,60,2,0.8369594906410579,2,4,verified,0
41713,147264,20,9,0.4306643749179217,0.2753845269331565,0,14,2,470,4,2,business,OWN,TX,51,19,6877,60,4,0.41669942462827225,2,0,verified,1
6673,35652,13,23,0.2389590834548547,0.8416285017924622,0,15,1,434,1,4,business,MORTGAGE,NY,24,86,6519,36,3,0.7973687618284403,2,0,not_verified,0
11954,180082,4,14,0.47922691885840274,0.6769141435914068,1,12,9,326,13,0,medical,MORTGAGE,GA,38,27,2636,36,2,0.273955748510581,0,4,verified,1
47772,137273,23,3,0.41824700809088733,0.9852894297599915,0,16,3,475,10,3,car,RENT,GA,38,74,6438,36,3,0.8931582497974411,1,2,not_verified,1
11420,138467,29,2,0.05892688087831106,0.9983067540578963,0,3,1,427,14,2,home,OWN,IL,32,106,6898,60,3,0.5450155889455949,1,3,verified,0
47735,137169,35,26,0.46152225769582716,0.7377288892123721,2,19,3,433,7,4,car,MORTGAGE,MI,23,22,12936,36,3,0.654666465374913,1,2,verified,1
18327,82150,20,7,0.4298091334281588,0.279753731646197,0,4,1,779,14,0,home,MORTGAGE,PA,48,85,3088,36,4,0.9292514611642488,0,0,not_verified,0
30564,151403,29,18,0.17591312013863825,0.27853368074660045,0,14,4,736,3,4,home,OWN,TX,44,93,6868,36,2,0.4298949913185215,0,4,not_verified,0
5156,113541,23,27,0.5700749193720581,0.1583167656038209,0,17,2,541,9,4,education,RENT,FL,48,2,3469,60,1,0.8944220401761986,2,1,verified,0
13251,67825,22,11,0.21665047580379473,0.07020608421902186,0,2,3,787,1,2,wedding,OWN,CA,34,101,2459,36,3,0.36475504325222086,1,4,verified,1
14520,34344,31,17,0.014961128635406412,0.7581089279235765,1,3,0,326,14,2,car,OWN,IL,68,55,5739,36,2,0.5360613222112169,0,3,not_verified,0
17549,65492,25,11,0.18477124585960922,0.46483274583409284,0,8,2,602,7,2,business,OWN,NC,50,54,1445,60,1,0.6111219554608344,0,0,not_verified,1
2905,54543,19,20,0.3316655661568235,0.7645865692361384,2,23,7,717,8,2,education,RENT,NY,46,53,605,36,0,0.5175397303739318,1,0,not_verified,1
10515,152226,33,2,0.4244284517561767,0.9743204814112559,0,5,6,677,6,0,wedding,OWN,OH,29,50,8686,60,4,0.8446443245487485,1,4,verified,1
17734,173096,1,26,0.13079708024813527,0.3698972089755074,0,24,8,341,14,1,education,MORTGAGE,CA,22,71,6144,36,2,0.0919220150601413,2,1,not_verified,0
49188,193378,8,10,0.101312491962804,0.311042244912333,0,23,4,591,5,2,education,RENT,NY,23,97,2379,60,4,0.11766025219509513,0,0,verified,0
27886,89584,14,19,0.4631102385649213,0.7288286419185923,1,2,4,539,1,0,medical,RENT,GA,32,21,13843,36,3,0.980079713658603,1,4,verified,0
37077,18811,1,6,0.42068638278649484,0.888253896678637,0,1,6,438,4,4,home,RENT,OH,39,111,13803,60,3,0.07463137909925333,1,0,not_verified,0
6661,185414,0,29,0.5818541697282593,0.4173992697487149,2,11,5,800,2,1,education,RENT,CA,29,79,13054,60,2,0.8453410988268911,1,4,not_verified,1
34699,130422,20,22,0.47942826373221126,0.8757378681932441,0,15,2,790,13,3,car,OWN,NY,24,20,5089,36,0,0.13292504693859908,2,4,verified,1
4838,134196,8,14,0.12306591880241866,0.055289071575620685,0,10,5,604,10,3,car,OWN,FL,53,71,6244,36,1,0.8161107155381818,2,3,verified,0
47960,38070,26,11,0.37641536984018914,0.47055055465994744,0,15,7,658,4,4,wedding,OWN,NC,55,31,13742,60,1,0.3239723826272136,0,3,verified,0
43073,173024,37,14,0.3003161385378007,0.5538486898509062,0,14,1,351,9,1,car,MORTGAGE,MI,21,51,7322,36,2,0.21120514708730986,1,1,not_verified,0
11378,29895,19,9,0.2971891149319528,0.4778038516266847,1,17,8,415,10,0,wedding,RENT,NY,56,3,3741,36,3,0.939470784823501,0,3,verified,1
9058,74522,21,7,0.34288505286127646,0.9322925652261194,0,14,9,846,13,1,car,MORTGAGE,CA,34,114,9517,60,1,0.37529958980941003,1,2,not_verified,1
2989,98715,16,11,0.05512500136325719,0.9405891595271764,1,20,3,804,9,1,home,RENT,CA,58,51,10210,36,4,0.15349414098406955,0,3,verified,0
10577,173994,1,4,0.3531208606237879,0.8977751410480665,0,16,2,307,5,3,education,OWN,MI,48,52,8608,36,4,0.8180057305902539,2,2,not_verified,1
20868,82496,14,4,0.2862243345959435,0.5544415130763992,0,9,6,324,6,4,wedding,RENT,MI,63,50,9837,60,4,0.5714153131658015,1,4,not_verified,1
48963,113965,8,10,0.24495289559092706,0.4705981636792468,1,2,9,780,13,2,home,RENT,OH,21,63,2644,60,1,0.8418095888506176,1,1,verified,0
25270,158730,32,14,0.1878285108198309,0.533332907384513,1,21,3,384,3,3,car,MORTGAGE,MI,23,20,7602,60,3,0.4294234955794851,2,4,verified,1
34884,81553,32,4,0.189670694780028,0.0170224393071009,0,2,6,628,13,0,medical,RENT,FL,37,90,12563,36,0,0.7729692209939305,0,2,verified,0
29527,57371,3,23,0.21747178369862744,0.5234068237125261,0,2,0,444,8,2,education,MORTGAGE,NC,53,43,12198,36,4,0.5489141035191296,2,2,not_verified,1
43187,91780,0,5,0.28686662464784224,0.3530107470670999,1,19,9,621,0,0,home,OWN,PA,47,85,10219,60,4,0.28199231302808647,2,0,not_verified,0
40730,89036,8,25,0.38732116376173026,0.6258106581147791,0,6,1,403,9,4,car,OWN,CA,48,43,10388,36,2,0.9814861770839506,2,2,verified,0
39735,189258,7,9,0.3925880670471956,0.8486837230926314,0,19,2,621,9,2,business,MORTGAGE,IL,21,89,4466,60,2,0.7817276349830649,1,1,verified,1
16981,99173,15,6,0.2007603816587968,0.6465067826399142,1,23,8,621,14,0,medical,OWN,PA,63,9,13956,60,4,0.912192887921537,1,4,verified,0
28080,113308,28,23,0.17490822035896125,0.35550212028549655,0,20,5,518,14,2,wedding,RENT,MI,45,82,1332,60,4,0.5404439983205013,0,0,not_verified,0
12797,67529,39,15,0.0646274453147723,0.7080190290957016,0,21,1,691,14,3,car,RENT,OH,47,63,13999,36,2,0.09812500595681861,0,2,verified,0
